"Id","LotFrontage","LotArea","LotShape","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","Fence","MoSold","YrSold","SalePrice","LotFrontage_2","LotArea_2","LotShape_2","OverallQual_2","OverallCond_2","YearBuilt_2","YearRemodAdd_2","MasVnrArea_2","ExterQual_2","ExterCond_2","BsmtQual_2","BsmtExposure_2","BsmtFinType1_2","BsmtFinSF1_2","BsmtUnfSF_2","TotalBsmtSF_2","HeatingQC_2","Electrical_2","X1stFlrSF_2","X2ndFlrSF_2","GrLivArea_2","BsmtFullBath_2","BsmtHalfBath_2","FullBath_2","HalfBath_2","BedroomAbvGr_2","KitchenQual_2","TotRmsAbvGrd_2","Fireplaces_2","FireplaceQu_2","GarageFinish_2","GarageCars_2","GarageArea_2","GarageQual_2","GarageCond_2","PavedDrive_2","WoodDeckSF_2","OpenPorchSF_2","Fence_2","MoSold_2","YrSold_2","LotFrontage_3","LotArea_3","LotShape_3","OverallQual_3","OverallCond_3","YearBuilt_3","YearRemodAdd_3","MasVnrArea_3","ExterQual_3","ExterCond_3","BsmtQual_3","BsmtExposure_3","BsmtFinType1_3","BsmtFinSF1_3","BsmtUnfSF_3","TotalBsmtSF_3","HeatingQC_3","Electrical_3","X1stFlrSF_3","X2ndFlrSF_3","GrLivArea_3","BsmtFullBath_3","FullBath_3","BedroomAbvGr_3","KitchenQual_3","TotRmsAbvGrd_3","Fireplaces_3","FireplaceQu_3","GarageFinish_3","GarageCars_3","GarageArea_3","GarageQual_3","GarageCond_3","WoodDeckSF_3","OpenPorchSF_3","Fence_3","MoSold_3","LotFrontage_log","LotArea_log","OverallQual_log","OverallCond_log","MasVnrArea_log","ExterCond_log","BsmtQual_log","BsmtExposure_log","BsmtFinType1_log","BsmtFinSF1_log","BsmtUnfSF_log","TotalBsmtSF_log","HeatingQC_log","Electrical_log","X1stFlrSF_log","X2ndFlrSF_log","GrLivArea_log","BedroomAbvGr_log","TotRmsAbvGrd_log","FireplaceQu_log","GarageArea_log","GarageQual_log","GarageCond_log","WoodDeckSF_log","OpenPorchSF_log","Fence_log","MoSold_log","MSSubClass_20","MSSubClass_60","MSSubClass_50","MSSubClass_120","MSZoning_RL","MSZoning_RM","Alley_NoAcc","LandContour_Lvl","LotConfig_Inside","LotConfig_Corner","LotConfig_CulDSac","Neighborhood_NAmes","Neighborhood_CollgCr","Neighborhood_OldTown","Neighborhood_Edwards","Neighborhood_Somerst","Neighborhood_Gilbert","Neighborhood_NridgHt","Neighborhood_Sawyer","Neighborhood_NWAmes","Condition1_Norm","Condition1_Feedr","BldgType_1Fam","BldgType_TwnhsE","HouseStyle_1Story","HouseStyle_2Story","HouseStyle_1.5Fin","RoofStyle_Gable","RoofStyle_Hip","Exterior1st_VinylSd","Exterior1st_HdBoard","Exterior1st_MetalSd","Exterior1st_Wd.Sdng","Exterior1st_Plywood","Exterior2nd_VinylSd","Exterior2nd_MetalSd","Exterior2nd_HdBoard","Exterior2nd_Wd.Sdng","Exterior2nd_Plywood","MasVnrType_None","MasVnrType_BrkFace","MasVnrType_Stone","Foundation_PConc","Foundation_CBlock","Foundation_BrkTil","CentralAir_Y","GarageType_Attchd","GarageType_Detchd","GarageType_BuiltIn","SaleType_WD","SaleType_New","SaleCondition_Normal","SaleCondition_Partial","SaleCondition_Abnorml","LotFrontage_missing_No"
1057,43,7052,2,7,5,2005,2005,240,2,3,2,2,1,659,705,1,1,1364,0,1,0,2,0,2,2,6,1,2,2,2,484,3,3,1,192,36,4,6,2006,185850,1849,49730704,4,49,25,4020025,4020025,57600,4,9,4,4,1,434281,497025,1860496,1,1,1860496,0,1860496,1,0,4,0,4,4,36,1,4,4,4,234256,9,9,1,36864,1296,16,36,4024036,79507,350700924608,8,343,125,8060150125,8060150125,13824000,8,27,8,8,1,286191179,350402625,2537716544,1,1,2537716544,0,2537716544,1,8,8,8,216,1,8,8,8,113379904,27,27,7077888,46656,64,216,3.78418963391826,8.86120833720818,2.07944154167984,1.79175946922805,5.48479693349065,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,6.49223983502047,6.55961523749324,7.21890970761906,0.693147180559945,0.693147180559945,7.21890970761906,0,7.21890970761906,1.09861228866811,1.94591014905531,1.09861228866811,6.18414889093748,1.38629436111989,1.38629436111989,5.26269018890489,3.61091791264422,1.6094379124341,1.94591014905531,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1058,70.0475,29959,3,7,6,1994,1994,0,2,3,2,4,1,595,378,1,1,979,871,0,0,2,1,3,2,7,1,2,1,2,467,3,3,1,168,98,4,1,2009,248000,4906.65225625,897541681,9,49,36,3976036,3976036,0,4,9,4,16,1,354025,142884,946729,1,1,958441,758641,3422500,0,0,4,1,9,4,49,1,4,1,4,218089,9,9,1,28224,9604,16,1,4036081,343698.723919672,26889451221079,27,343,216,7928215784,7928215784,0,8,27,8,64,1,210644875,54010152,921167317,1,1,938313739,660776311,6331625000,0,8,27,8,343,1,8,1,8,101847563,27,27,4741632,941192,64,1,4.26334866743566,10.3076184376312,2.07944154167984,1.94591014905531,0,1.38629436111989,1.09861228866811,1.6094379124341,0.693147180559945,6.39024066706535,5.93753620508243,6.88141130364254,0.693147180559945,0.693147180559945,6.88755257166462,6.77078942390898,7.5234813125735,1.38629436111989,2.07944154167984,1.09861228866811,6.14846829591765,1.38629436111989,1.38629436111989,5.12989871492307,4.59511985013459,1.6094379124341,0.693147180559945,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
1059,96,11308,2,9,5,2008,2008,154,1,3,1,2,1,936,168,1,1,1130,1054,1,0,2,1,3,1,10,1,2,1,3,836,3,3,1,0,102,4,7,2009,335000,9216,127870864,4,81,25,4032064,4032064,23716,1,9,1,4,1,876096,28224,1218816,1,1,1276900,1110916,4769856,1,0,4,1,9,1,100,1,4,1,9,698896,9,9,1,0,10404,16,49,4036081,884736,1445963730112,8,729,125,8096384512,8096384512,3652264,1,27,1,8,1,820025856,4741632,1345572864,1,1,1442897000,1170905464,10417365504,1,8,27,1,1000,1,8,1,27,584277056,27,27,0,1061208,64,343,4.57471097850338,9.33335414787133,2.30258509299405,1.79175946922805,5.04342511691925,1.38629436111989,0.693147180559945,1.09861228866811,0.693147180559945,6.84268328223842,5.12989871492307,7.00760061395185,0.693147180559945,0.693147180559945,7.03085747611612,6.96129604591017,7.68937110752969,1.38629436111989,2.39789527279837,1.09861228866811,6.72982407048948,1.38629436111989,1.38629436111989,0,4.63472898822964,1.6094379124341,2.07944154167984,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1060,70.0475,11275,2,6,7,1932,1950,480,3,3,3,3,4,297,0,3,1,1096,895,0,0,1,1,3,3,7,1,2,3,2,432,3,4,1,0,0,4,3,2007,220000,4906.65225625,127125625,4,36,49,3732624,3802500,230400,9,9,9,9,16,88209,0,729316,9,1,1201216,801025,3964081,0,0,1,1,9,9,49,1,4,9,4,186624,9,16,1,0,0,16,9,4028049,343698.723919672,1433341421875,8,216,343,7211429568,7414875000,110592000,27,27,27,27,64,26198073,0,622835864,27,1,1316532736,716917375,7892485271,0,1,27,27,343,1,8,27,8,80621568,27,64,0,0,64,27,4.26334866743566,9.330431852234,1.94591014905531,2.07944154167984,6.17586727010576,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,5.6970934865054,0,6.75110146893676,1.38629436111989,0.693147180559945,7.00033446027523,6.79794041297493,7.59689443814454,1.38629436111989,2.07944154167984,1.09861228866811,6.07073772800249,1.38629436111989,1.6094379124341,0,0,1.6094379124341,1.38629436111989,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1061,41,4920,1,8,5,2001,2001,0,2,3,2,3,1,616,722,1,1,1338,0,1,0,2,0,2,2,6,0,6,1,2,582,3,3,1,0,0,4,4,2010,213500,1681,24206400,1,64,25,4004001,4004001,0,4,9,4,9,1,379456,521284,1790244,1,1,1790244,0,1790244,1,0,4,0,4,4,36,0,36,1,4,338724,9,9,1,0,0,16,16,4040100,68921,119095488000,1,512,125,8012006001,8012006001,0,8,27,8,27,1,233744896,376367048,2395346472,1,1,2395346472,0,2395346472,1,8,8,8,216,0,216,1,8,197137368,27,27,0,0,64,64,3.73766961828337,8.50126704086598,2.19722457733622,1.79175946922805,0,1.38629436111989,1.09861228866811,1.38629436111989,0.693147180559945,6.42486902390539,6.58340922215876,7.19967834569117,0.693147180559945,0.693147180559945,7.19967834569117,0,7.19967834569117,1.09861228866811,1.94591014905531,1.94591014905531,6.36818718635049,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.6094379124341,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1062,120,18000,1,3,4,1935,1950,0,4,3,3,4,6,0,894,3,1,894,0,0,0,1,0,2,3,6,0,6,2,3,1248,3,3,1,0,20,4,8,2008,81000,14400,3.24e+08,1,9,16,3744225,3802500,0,16,9,9,16,36,0,799236,799236,9,1,799236,0,799236,0,0,1,0,4,9,36,0,36,4,9,1557504,9,9,1,0,400,16,64,4032064,1728000,5.832e+12,1,27,64,7245075375,7414875000,0,64,27,27,64,216,0,714516984,714516984,27,1,714516984,0,714516984,0,1,8,27,216,0,216,8,27,1943764992,27,27,0,8000,64,512,4.79579054559674,9.7981825908907,1.38629436111989,1.6094379124341,0,1.38629436111989,1.38629436111989,1.6094379124341,1.94591014905531,0,6.79682371827486,6.79682371827486,1.38629436111989,0.693147180559945,6.79682371827486,0,6.79682371827486,1.09861228866811,1.94591014905531,1.94591014905531,7.13009851012558,1.38629436111989,1.38629436111989,0,3.04452243772342,1.6094379124341,2.19722457733622,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1063,85,13600,1,5,5,1900,1950,0,3,3,3,4,6,0,662,3,1,1422,915,0,0,2,0,5,3,10,0,6,3,2,560,3,3,1,0,57,4,9,2007,90000,7225,184960000,1,25,25,3610000,3802500,0,9,9,9,16,36,0,438244,438244,9,1,2022084,837225,5461569,0,0,4,0,25,9,100,0,36,9,4,313600,9,9,1,0,3249,16,81,4028049,614125,2.515456e+12,1,125,125,6.859e+09,7414875000,0,27,27,27,64,216,0,290117528,290117528,27,1,2875403448,766060875,12763686753,0,8,125,27,1000,0,216,27,8,175616000,27,27,0,185193,64,729,4.45434729625351,9.51789859843275,1.79175946922805,1.79175946922805,0,1.38629436111989,1.38629436111989,1.6094379124341,1.94591014905531,0,6.49677499018586,6.49677499018586,1.38629436111989,0.693147180559945,7.26052259808985,6.82001636467413,7.75705114203201,1.79175946922805,2.39789527279837,1.94591014905531,6.3297209055227,1.38629436111989,1.38629436111989,0,4.06044301054642,1.6094379124341,2.30258509299405,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1064,50,6000,1,6,6,1925,1980,0,3,2,3,4,3,397,706,2,1,1103,0,0,0,1,0,2,2,5,1,2,3,2,440,3,3,1,166,120,2,7,2006,110500,2500,3.6e+07,1,36,36,3705625,3920400,0,9,4,9,16,9,157609,498436,1216609,4,1,1216609,0,1216609,0,0,1,0,4,4,25,1,4,9,4,193600,9,9,1,27556,14400,4,49,4024036,125000,2.16e+11,1,216,216,7133328125,7762392000,0,27,8,27,64,27,62570773,351895816,1341919727,8,1,1341919727,0,1341919727,0,1,8,8,125,1,8,27,8,85184000,27,27,4574296,1728000,8,343,3.93182563272433,8.69968140098951,1.94591014905531,1.94591014905531,0,1.09861228866811,1.38629436111989,1.6094379124341,1.38629436111989,5.98645200528444,6.56103066589657,7.00669522683704,1.09861228866811,0.693147180559945,7.00669522683704,0,7.00669522683704,1.09861228866811,1.79175946922805,1.09861228866811,6.08904487544685,1.38629436111989,1.38629436111989,5.11799381241676,4.79579054559674,1.09861228866811,2.07944154167984,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
1065,70.0475,11000,2,5,6,1966,1966,200,3,3,3,3,3,740,184,1,1,1154,0,0,0,1,1,3,3,6,1,5,2,2,480,3,3,1,0,58,2,11,2009,154000,4906.65225625,1.21e+08,4,25,36,3865156,3865156,40000,9,9,9,9,9,547600,33856,1331716,1,1,1331716,0,1331716,0,0,1,1,9,9,36,1,25,4,4,230400,9,9,1,0,3364,4,121,4036081,343698.723919672,1.331e+12,8,125,216,7598896696,7598896696,8e+06,27,27,27,27,27,405224000,6229504,1536800264,1,1,1536800264,0,1536800264,0,1,27,27,216,1,125,8,8,110592000,27,27,0,195112,8,1331,4.26334866743566,9.30574145673943,1.79175946922805,1.94591014905531,5.30330490805908,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,6.60800062529609,5.22035582507832,7.05185562295589,0.693147180559945,0.693147180559945,7.05185562295589,0,7.05185562295589,1.38629436111989,1.94591014905531,1.79175946922805,6.17586727010576,1.38629436111989,1.38629436111989,0,4.07753744390572,1.09861228866811,2.484906649788,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
1066,80,14000,1,7,5,1996,1997,0,2,3,1,1,1,1201,105,1,1,1306,954,1,0,2,1,3,2,7,0,6,2,2,533,3,3,1,296,44,4,4,2010,328000,6400,1.96e+08,1,49,25,3984016,3988009,0,4,9,1,1,1,1442401,11025,1705636,1,1,1705636,910116,5107600,1,0,4,1,9,4,49,0,36,4,4,284089,9,9,1,87616,1936,16,16,4040100,512000,2.744e+12,1,343,125,7952095936,7964053973,0,8,27,1,1,1,1732323601,1157625,2227560616,1,1,2227560616,868250664,11543176000,1,8,27,8,343,0,216,8,8,151419437,27,27,25934336,85184,64,64,4.39444915467244,9.54688403461792,2.07944154167984,1.79175946922805,0,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,7.09174211509515,4.66343909411207,7.17548971362422,0.693147180559945,0.693147180559945,7.17548971362422,6.86171134048073,7.72356247227797,1.38629436111989,2.07944154167984,1.94591014905531,6.2803958389602,1.38629436111989,1.38629436111989,5.6937321388027,3.80666248977032,1.6094379124341,1.6094379124341,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1067,59,7837,2,6,7,1993,1994,0,2,3,2,4,6,0,799,2,1,799,772,0,0,2,1,3,3,7,1,3,2,2,380,3,3,1,0,40,4,5,2009,178000,3481,61418569,4,36,49,3972049,3976036,0,4,9,4,16,36,0,638401,638401,4,1,638401,595984,2468041,0,0,4,1,9,9,49,1,9,4,4,144400,9,9,1,0,1600,16,25,4036081,205379,481337325253,8,216,343,7916293657,7928215784,0,8,27,8,64,216,0,510082399,510082399,8,1,510082399,460099648,3877292411,0,8,27,27,343,1,27,8,8,54872000,27,27,0,64000,64,125,4.0943445622221,8.96673897875958,1.94591014905531,2.07944154167984,0,1.38629436111989,1.09861228866811,1.6094379124341,1.94591014905531,0,6.68461172766793,6.68461172766793,1.09861228866811,0.693147180559945,6.68461172766793,6.65027904858742,7.36010397298915,1.38629436111989,2.07944154167984,1.38629436111989,5.9427993751267,1.38629436111989,1.38629436111989,0,3.71357206670431,1.6094379124341,1.79175946922805,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1068,80,9760,1,6,6,1964,1964,360,3,3,3,1,1,674,0,3,1,798,813,1,0,1,1,4,3,7,0,6,2,2,442,3,3,1,328,128,4,6,2008,167900,6400,95257600,1,36,36,3857296,3857296,129600,9,9,9,1,1,454276,0,608400,9,1,636804,660969,2595321,1,0,1,1,16,9,49,0,36,4,4,195364,9,9,1,107584,16384,16,36,4032064,512000,929714176000,1,216,216,7575729344,7575729344,46656000,27,27,27,1,1,306182024,0,474552000,27,1,508169592,537367797,4181062131,1,1,64,27,343,0,216,8,8,86350888,27,27,35287552,2097152,64,216,4.39444915467244,9.18615013317497,1.94591014905531,1.94591014905531,5.88887795833288,1.38629436111989,1.38629436111989,0.693147180559945,0.693147180559945,6.51471269087253,0,6.66057514983969,1.38629436111989,0.693147180559945,6.68336094576627,6.70196036600254,7.38523092306657,1.6094379124341,2.07944154167984,1.94591014905531,6.09356977004514,1.38629436111989,1.38629436111989,5.79605775076537,4.85981240436167,1.6094379124341,1.94591014905531,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
1069,42,3964,1,6,4,1973,1973,0,3,3,2,4,2,837,105,2,1,1291,1230,1,0,2,1,5,3,10,1,2,1,2,576,3,3,1,728,20,1,6,2006,151400,1764,15713296,1,36,16,3892729,3892729,0,9,9,4,16,4,700569,11025,887364,4,1,1666681,1512900,6355441,1,0,4,1,25,9,100,1,4,1,4,331776,9,9,1,529984,400,1,36,4024036,74088,62287505344,1,216,64,7680354317,7680354317,0,27,27,8,64,8,586376253,1157625,835896888,8,1,2151685171,1860867000,16022066761,1,8,125,27,1000,1,8,1,8,191102976,27,27,385828352,8000,1,216,3.76120011569356,8.28526113406895,1.94591014905531,1.6094379124341,0,1.38629436111989,1.09861228866811,1.6094379124341,1.09861228866811,6.73101810048208,4.66343909411207,6.84906628263346,1.09861228866811,0.693147180559945,7.16394668434255,7.11558212618445,7.83280751652486,1.79175946922805,2.39789527279837,1.09861228866811,6.3578422665081,1.38629436111989,1.38629436111989,6.59167373200866,3.04452243772342,0.693147180559945,1.94591014905531,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
1070,60,9600,1,5,7,1949,2003,0,3,3,3,4,2,220,625,3,1,893,0,0,1,1,0,2,2,4,0,6,3,2,576,3,3,1,0,0,4,5,2007,135000,3600,92160000,1,25,49,3798601,4012009,0,9,9,9,16,4,48400,390625,714025,9,1,797449,0,797449,0,1,1,0,4,4,16,0,36,9,4,331776,9,9,1,0,0,16,25,4028049,216000,8.84736e+11,1,125,343,7403473349,8036054027,0,27,27,27,64,8,10648000,244140625,603351125,27,1,712121957,0,712121957,0,1,8,8,64,0,216,27,8,191102976,27,27,0,0,64,125,4.11087386417331,9.16962253869762,1.79175946922805,2.07944154167984,0,1.38629436111989,1.38629436111989,1.6094379124341,1.09861228866811,5.39816270151775,6.4393503711001,6.74051935960622,1.38629436111989,0.693147180559945,6.79570577517351,0,6.79570577517351,1.09861228866811,1.6094379124341,1.94591014905531,6.3578422665081,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.79175946922805,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1071,72,10152,1,5,5,1956,1956,120,3,3,3,4,3,586,462,3,1,1048,0,1,0,1,0,3,3,6,0,6,3,1,286,3,3,1,0,20,4,6,2007,135000,5184,103063104,1,25,25,3825936,3825936,14400,9,9,9,16,9,343396,213444,1098304,9,1,1098304,0,1098304,1,0,1,0,9,9,36,0,36,9,1,81796,9,9,1,0,400,16,36,4028049,373248,1046296631808,1,125,125,7483530816,7483530816,1728000,27,27,27,64,27,201230056,98611128,1151022592,27,1,1151022592,0,1151022592,1,1,27,27,216,0,216,27,1,23393656,27,27,0,8000,64,216,4.29045944114839,9.22552450730122,1.79175946922805,1.79175946922805,4.79579054559674,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,6.3750248198281,6.13772705408623,6.9555926083963,1.38629436111989,0.693147180559945,6.9555926083963,0,6.9555926083963,1.38629436111989,1.94591014905531,1.94591014905531,5.65948221575962,1.38629436111989,1.38629436111989,0,3.04452243772342,1.6094379124341,1.94591014905531,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
1072,78,11700,1,6,6,1968,1968,0,3,3,3,4,4,298,429,1,1,829,727,0,0,1,1,4,3,8,0,6,3,2,441,3,3,1,0,0,4,5,2009,154000,6084,136890000,1,36,36,3873024,3873024,0,9,9,9,16,16,88804,184041,528529,1,1,687241,528529,2421136,0,0,1,1,16,9,64,0,36,9,4,194481,9,9,1,0,0,16,25,4036081,474552,1.601613e+12,1,216,216,7622111232,7622111232,0,27,27,27,64,64,26463592,78953589,384240583,1,1,569722789,384240583,3767287616,0,1,64,27,512,0,216,27,8,85766121,27,27,0,0,64,125,4.36944785246702,9.36742958721896,1.94591014905531,1.94591014905531,0,1.38629436111989,1.38629436111989,1.6094379124341,1.6094379124341,5.70044357339069,6.06378520868761,6.59030104819669,0.693147180559945,0.693147180559945,6.72142570079064,6.59030104819669,7.350516171834,1.6094379124341,2.19722457733622,1.94591014905531,6.0913098820777,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.79175946922805,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
1073,50,7585,1,5,3,1948,1950,0,3,3,4,3,6,0,810,4,2,1002,454,1,1,1,0,4,3,7,1,3,3,1,280,3,3,2,0,0,4,8,2006,91500,2500,57532225,1,25,9,3794704,3802500,0,9,9,16,9,36,0,656100,656100,16,4,1004004,206116,2119936,1,1,1,0,16,9,49,1,9,9,1,78400,9,9,4,0,0,16,64,4024036,125000,436381926625,1,125,27,7392083392,7414875000,0,27,27,64,27,216,0,531441000,531441000,64,8,1006012008,93576664,3086626816,1,1,64,27,343,1,27,27,1,21952000,27,27,0,0,64,512,3.93182563272433,8.93405972224884,1.79175946922805,1.38629436111989,0,1.38629436111989,1.6094379124341,1.38629436111989,1.94591014905531,0,6.69826805411541,6.69826805411541,1.6094379124341,1.09861228866811,6.91075078796194,6.12029741895095,7.2841348061952,1.6094379124341,2.07944154167984,1.38629436111989,5.63835466933375,1.38629436111989,1.38629436111989,0,0,1.6094379124341,2.19722457733622,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1074,75,7950,2,6,6,1977,1977,140,3,3,3,4,3,535,155,3,1,698,728,0,0,1,1,3,3,6,0,6,1,2,440,3,3,1,252,0,2,7,2009,159500,5625,63202500,4,36,36,3908529,3908529,19600,9,9,9,16,9,286225,24025,476100,9,1,487204,529984,2033476,0,0,1,1,9,9,36,0,36,1,4,193600,9,9,1,63504,0,4,49,4036081,421875,502459875000,8,216,216,7727161833,7727161833,2744000,27,27,27,64,27,153130375,3723875,328509000,27,1,340068392,385828352,2899736776,0,1,27,27,216,0,216,1,8,85184000,27,27,16003008,0,8,343,4.33073334028633,8.98105298590148,1.94591014905531,1.94591014905531,4.94875989037817,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,6.2841341610708,5.04985600724954,6.53813982376767,1.38629436111989,0.693147180559945,6.54965074223381,6.59167373200866,7.26332961747684,1.38629436111989,1.94591014905531,1.94591014905531,6.08904487544685,1.38629436111989,1.38629436111989,5.53338948872752,0,1.09861228866811,2.07944154167984,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
1075,74,8556,1,7,5,2006,2006,0,2,3,2,2,6,0,1240,1,1,1240,0,0,0,2,0,2,2,5,0,6,2,3,826,3,3,1,140,93,4,5,2007,194000,5476,73205136,1,49,25,4024036,4024036,0,4,9,4,4,36,0,1537600,1537600,1,1,1537600,0,1537600,0,0,4,0,4,4,25,0,36,4,9,682276,9,9,1,19600,8649,16,25,4028049,405224,626343143616,1,343,125,8072216216,8072216216,0,8,27,8,8,216,0,1906624000,1906624000,1,1,1906624000,0,1906624000,0,8,8,8,125,0,216,8,27,563559976,27,27,2744000,804357,64,125,4.31748811353631,9.05450494041805,2.07944154167984,1.79175946922805,0,1.38629436111989,1.09861228866811,1.09861228866811,1.94591014905531,0,7.12367278520461,7.12367278520461,0.693147180559945,0.693147180559945,7.12367278520461,0,7.12367278520461,1.09861228866811,1.79175946922805,1.94591014905531,6.71780469502369,1.38629436111989,1.38629436111989,4.94875989037817,4.54329478227,1.6094379124341,1.79175946922805,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
